parent_tweet_id,is_reply_to,replies,links/0,username,tweet_url,user_id,retweets,text_html,screen_name,timestamp,has_media,is_replied,likes,text,video_url,tweet_id,timestamp_epochs,reply_to_users/0/user_id,reply_to_users/0/screen_name,reply_to_users/1/user_id,reply_to_users/1/screen_name,hashtags/0,reply_to_users/2/user_id,reply_to_users/2/screen_name,img_urls/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,img_urls/1,img_urls/2,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,img_urls/3,links/1
1050528256460541954,true,0,,Reginald Bostic,/rbostic365/status/1050528679917445122,552216827,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You and carloine are the best</p>",rbostic365,2018-10-11T23:28:49,false,false,0,You and carloine are the best,,1050528679917445122,1539300529,19708968,JacLaurita,23370710,CarolineSelf,,15492359,TEDTalks,,,,,,,,,,,,,,,,,,
,false,0,https://ideas.ted.com/say-no-to-meetings-and-3-other-ideas-to-keep-your-workplace-happy-and-healthy/,Lindor,/coolmonkee/status/1050528394138521600,75163825,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Say no to meetings! And 3 other ideas to keep your workplace happy and healthy <a class=""twitter-timeline-link"" data-expanded-url=""https://ideas.ted.com/say-no-to-meetings-and-3-other-ideas-to-keep-your-workplace-happy-and-healthy/"" dir=""ltr"" href=""https://t.co/6JrH6cF0ZY"" rel=""nofollow noopener"" target=""_blank"" title=""https://ideas.ted.com/say-no-to-meetings-and-3-other-ideas-to-keep-your-workplace-happy-and-healthy/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ideas.ted.com/say-no-to-meet</span><span class=""invisible"">ings-and-3-other-ideas-to-keep-your-workplace-happy-and-healthy/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",coolmonkee,2018-10-11T23:27:41,false,false,0,Say no to meetings! And 3 other ideas to keep your workplace happy and healthy https://ideas.ted.com/say-no-to-meetings-and-3-other-ideas-to-keep-your-workplace-happy-and-healthy/ … via @TEDTalks,,1050528394138521600,1539300461,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Ahmadl Nassiri,/greattehran/status/1057059245986787328,49111516,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How isolation fuels opioid addiction (Rachel Wurzman | TEDxMidAtlantic) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/L4V6zgPJiL"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/rachel_w</span><span class=""invisible"">urzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",greattehran,2018-10-29T23:58:58,false,false,0,How isolation fuels opioid addiction (Rachel Wurzman | TEDxMidAtlantic) https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks,,1057059245986787328,1540857538,,,,,,,,,,,,,,,,,,,,,,,,,
1057006797352062977,true,1,,Mark C. Crowley,/MarkCCrowley/status/1057059012728913922,257581957,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">He's definitely on my wish list! You'll have to share that story with me as I don't know it!</p>",MarkCCrowley,2018-10-29T23:58:02,false,true,1,He's definitely on my wish list! You'll have to share that story with me as I don't know it!,,1057059012728913922,1540857482,4659568221,itsirened,2919008892,PorathC,,15492359,TEDTalks,,,,,,,,,,,,,,,,,,
1057006797352062977,true,0,,Mark C. Crowley,/MarkCCrowley/status/1057058713322762240,257581957,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So that explains why the # of podcast listeners is so high! ;-)
Seriously, Irene, I'm so glad the podcast was worthwhile &amp; you've benefited from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2919008892"" dir=""ltr"" href=""/PorathC""><s>@</s><b>porathc</b></a> in so many ways!</p>",MarkCCrowley,2018-10-29T23:56:51,false,false,1,"So that explains why the # of podcast listeners is so high! ;-)
Seriously, Irene, I'm so glad the podcast was worthwhile & you've benefited from @porathc in so many ways!",,1057058713322762240,1540857411,4659568221,itsirened,2919008892,PorathC,,15492359,TEDTalks,,,,,,,,,,,,,,,,,,
,false,0,http://ow.ly/XgUk30lcM6n,Randall White,/BCPsychosis/status/1057058265845194752,1544023046,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How can we begin to understand the way the brain works? The same way we begin to understand a city: by making a map. Check out this <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/XgUk30lcM6n"" dir=""ltr"" href=""https://t.co/cd93DjEIGq"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/XgUk30lcM6n""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/XgUk30lcM6n</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> and get inspired! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brainhealth?src=hash""><s>#</s><b>brainhealth</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mindmatters?src=hash""><s>#</s><b>mindmatters</b></a></p>",BCPsychosis,2018-10-29T23:55:04,false,false,1,How can we begin to understand the way the brain works? The same way we begin to understand a city: by making a map. Check out this @TEDTalks http://ow.ly/XgUk30lcM6n  and get inspired! #brainhealth #mindmatters,,1057058265845194752,1540857304,,,,,brainhealth,,,,mindmatters,,,,,,,,,,,,,,,,
1057006797352062977,true,1,,irene,/itsirened/status/1057058100186898433,4659568221,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I think you should try to get Jay Wright on the podcast. I love his story before he became ""Jay Wright.""</p>",itsirened,2018-10-29T23:54:24,false,true,1,"I think you should try to get Jay Wright on the podcast. I love his story before he became ""Jay Wright.""",,1057058100186898433,1540857264,4659568221,itsirened,257581957,MarkCCrowley,,,,,,,,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/adam_grant_are_you_a_giver_or_a_taker?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,伊藤 貴洋,/110_TakahiroIto/status/1057058023347109889,831836463431983104,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">これは、面白いお話だ。

チームの生産性のお話でもありそう。

「与える人」と「奪う人」—あなたはどっち？ (アダム・グラント | TED@IBM) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/adam_grant_are_you_a_giver_or_a_taker?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/OlFkxpB2Gn"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/adam_grant_are_you_a_giver_or_a_taker?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/adam_gra</span><span class=""invisible"">nt_are_you_a_giver_or_a_taker?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a>から</p>",110_TakahiroIto,2018-10-29T23:54:06,false,false,1,"これは、面白いお話だ。

チームの生産性のお話でもありそう。

「与える人」と「奪う人」—あなたはどっち？ (アダム・グラント | TED@IBM) https://www.ted.com/talks/adam_grant_are_you_a_giver_or_a_taker?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … @TEDTalksから",,1057058023347109889,1540857246,,,,,,,,,,,,,,,,,,,,,,,,,
1057006797352062977,true,2,,irene,/itsirened/status/1057057965054877696,4659568221,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I listened to the .<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2919008892"" dir=""ltr"" href=""/PorathC""><s>@</s><b>PorathC</b></a>'s podcast multiple times this weekend. I watched her .<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>Tedtalks</strong></b></a>, too. I even took the assessment on her website. I scored well, but I still know I have work to do. In my opinion, civility has a shelf life. I am still processing the information.</p>",itsirened,2018-10-29T23:53:52,false,true,1,"I listened to the .@PorathC's podcast multiple times this weekend. I watched her .@Tedtalks, too. I even took the assessment on her website. I scored well, but I still know I have work to do. In my opinion, civility has a shelf life. I am still processing the information.",,1057057965054877696,1540857232,257581957,MarkCCrowley,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Peter Hogenkamp,/phogenkampVT/status/1057057451986616320,372363185,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How isolation fuels opioid addiction (Rachel Wurzman | TEDxMidAtlantic) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/0oCHZ7opFq"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/rachel_w</span><span class=""invisible"">urzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",phogenkampVT,2018-10-29T23:51:50,false,false,0,How isolation fuels opioid addiction (Rachel Wurzman | TEDxMidAtlantic) https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks,,1057057451986616320,1540857110,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/elizabeth_lesser_say_your_truths_and_seek_them_in_others?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,伊藤 貴洋,/110_TakahiroIto/status/1057055957778190337,831836463431983104,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">真の自分を語り真の他者を見出すとは (エリザベス・レッサー | TEDWomen 2016) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/elizabeth_lesser_say_your_truths_and_seek_them_in_others?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/bnsFPg0DiR"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/elizabeth_lesser_say_your_truths_and_seek_them_in_others?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/elizabet</span><span class=""invisible"">h_lesser_say_your_truths_and_seek_them_in_others?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a>から</p>",110_TakahiroIto,2018-10-29T23:45:54,false,false,0,真の自分を語り真の他者を見出すとは (エリザベス・レッサー | TEDWomen 2016) https://www.ted.com/talks/elizabeth_lesser_say_your_truths_and_seek_them_in_others?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … @TEDTalksから,,1057055957778190337,1540856754,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://bit.ly/2N8DLVk,Yorkville University,/YorkvilleU/status/1057055951008776193,326311994,3,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is how your mind decides what to remember... and what to forget. 
<a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2N8DLVk"" dir=""ltr"" href=""https://t.co/sUqrM0HxeS"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2N8DLVk""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2N8DLVk</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",YorkvilleU,2018-10-29T23:45:52,false,false,6,"This is how your mind decides what to remember... and what to forget. 
https://bit.ly/2N8DLVk  via @TEDTalks",,1057055951008776193,1540856752,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,,S A M A 🦁,/TheeSamurai_/status/1057055851456815105,395096007,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When work pays for you to attend <strong>TedTalks</strong> <img alt=""🤓"" aria-label=""Emoji: Nerd face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f913.png"" title=""Nerd face""/></p>",TheeSamurai_,2018-10-29T23:45:28,false,false,2,When work pays for you to attend TedTalks ,,1057055851456815105,1540856728,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/romina_libster_the_power_of_herd_immunity?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread--b,風疹撲滅bot,/anti_rubella/status/1057054655757279232,2335149715,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">集団免疫の力：ワクチンは受けた人だけでなくコミュニティを守る防波堤| <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/romina_libster_the_power_of_herd_immunity?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread--b"" dir=""ltr"" href=""https://t.co/BR50Yo74QN"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/romina_libster_the_power_of_herd_immunity?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread--b""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/romina_l</span><span class=""invisible"">ibster_the_power_of_herd_immunity?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread--b</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a>さんから</p>",anti_rubella,2018-10-29T23:40:43,false,false,0,集団免疫の力：ワクチンは受けた人だけでなくコミュニティを守る防波堤| https://ted.com/talks/romina_libster_the_power_of_herd_immunity?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread--b … @TEDTalksさんから,,1057054655757279232,1540856443,,,,,,,,,,,,,,,,,,,,,,,,,
921444538245197824,true,0,,Empty Spaces,/EmptySpacesFilm/status/1057053998568652801,740895175707402240,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Anyway, I'm also a filmmaker and would love to interview/make a documentary about you. Maybe you'll change my mind...hard bet but you seem very sure of yourself so want to put your time where your mouth is?</p>",EmptySpacesFilm,2018-10-29T23:38:07,false,false,1,"Anyway, I'm also a filmmaker and would love to interview/make a documentary about you. Maybe you'll change my mind...hard bet but you seem very sure of yourself so want to put your time where your mouth is?",,1057053998568652801,1540856287,16145029,Cassie_Jaye,15492359,TEDTalks,,18080969,TEDx,,,,,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/ze_frank_are_you_human?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Shawn,/MsShawnPhx/status/1057053913684172800,1922317724,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Are you human? (Ze Frank | TED2014) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/ze_frank_are_you_human?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/ZcKgDCjzFz"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/ze_frank_are_you_human?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/ze_frank</span><span class=""invisible"">_are_you_human?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",MsShawnPhx,2018-10-29T23:37:46,false,false,0,Are you human? (Ze Frank | TED2014) https://www.ted.com/talks/ze_frank_are_you_human?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks,,1057053913684172800,1540856266,,,,,,,,,,,,,,,,,,,,,,,,,
921444538245197824,true,1,,Empty Spaces,/EmptySpacesFilm/status/1057053768796307456,740895175707402240,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As a survivor I would prefer being falsely accused of rape than having experienced what I did. To put these in the same category is unconscionable. And ""male"" genital mutilation? You gotta be kinding me. They've still got their dicks but where the hell is my clitoris? Oh right...</p>",EmptySpacesFilm,2018-10-29T23:37:12,false,true,0,"As a survivor I would prefer being falsely accused of rape than having experienced what I did. To put these in the same category is unconscionable. And ""male"" genital mutilation? You gotta be kinding me. They've still got their dicks but where the hell is my clitoris? Oh right...",,1057053768796307456,1540856232,16145029,Cassie_Jaye,15492359,TEDTalks,,18080969,TEDx,,,,,,,,,,,,,,,,,,
1057008363089915904,true,1,,Marc Arbeit,/Jedichef1977/status/1057053510364225537,827286023373627394,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is in your classroom, is it legit <strong>Tedtalks</strong> sponsored or you just calling it that?</p>",Jedichef1977,2018-10-29T23:36:10,false,true,0,"This is in your classroom, is it legit Tedtalks sponsored or you just calling it that?",,1057053510364225537,1540856170,335132419,FeingoldELA,573920568,PalmettoRidgeHS,,3152570302,CCPS_SecELA,,,,,,,,,,,,,,,,,,
921444538245197824,true,0,,Empty Spaces,/EmptySpacesFilm/status/1057052680668045312,740895175707402240,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">-men being victims of domestic assault at the same rate as women - along with being factually incorrect, you just contractided yourself in less than a minute! First you reduced women to our bodies and compared them to the male mind then you disregarded our bodies in men's favor</p>",EmptySpacesFilm,2018-10-29T23:32:52,false,false,3,"-men being victims of domestic assault at the same rate as women - along with being factually incorrect, you just contractided yourself in less than a minute! First you reduced women to our bodies and compared them to the male mind then you disregarded our bodies in men's favor",,1057052680668045312,1540855972,16145029,Cassie_Jaye,15492359,TEDTalks,,18080969,TEDx,,,,,,,,,,,,,,,,,,
,false,0,https://www.ted.com/talks/anne_lamott_12_truths_i_learned_from_life_and_writing?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Neal Allen,/NealFAllen/status/1057052670408585216,29920021,10,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Here’s the Ted Talk by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""389974502"" dir=""ltr"" href=""/ANNELAMOTT""><s>@</s><b>ANNELAMOTT</b></a> referred to in today’s <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""807095"" dir=""ltr"" href=""/nytimes""><s>@</s><b>nytimes</b></a> feature on her. <a class=""twitter-timeline-link"" data-expanded-url=""https://www.ted.com/talks/anne_lamott_12_truths_i_learned_from_life_and_writing?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/3gDXF7XrAK"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.ted.com/talks/anne_lamott_12_truths_i_learned_from_life_and_writing?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">ted.com/talks/anne_lam</span><span class=""invisible"">ott_12_truths_i_learned_from_life_and_writing?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",NealFAllen,2018-10-29T23:32:50,false,false,22,Here’s the Ted Talk by @ANNELAMOTT referred to in today’s @nytimes feature on her. https://www.ted.com/talks/anne_lamott_12_truths_i_learned_from_life_and_writing?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … via @TEDTalks,,1057052670408585216,1540855970,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0,http://bit.ly/2qjc438,Keens Design & Marketing,/KeensDesign/status/1057052396407476225,267253942,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why an insecure internet is actually in tech companies’ best interests <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2qjc438"" dir=""ltr"" href=""https://t.co/Axq8KQPZYh"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2qjc438""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2qjc438</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/DjeISA7wQr"">pic.twitter.com/DjeISA7wQr</a></p>",KeensDesign,2018-10-29T23:31:45,true,false,0,Why an insecure internet is actually in tech companies’ best interests http://bit.ly/2qjc438  via @TEDTalks pic.twitter.com/DjeISA7wQr,,1057052396407476225,1540855905,,,,,,,,https://pbs.twimg.com/media/DqtnTn3U0AAvGfS.jpg,,,,,,,,,,,,,,,,,
921444538245197824,true,0,,Empty Spaces,/EmptySpacesFilm/status/1057052095675801601,740895175707402240,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just watched this, somehow it came up in my feed. I am astonished to say the least. At the 4 min mark, you say the ""feminist response is women giving birth?"" Completely neglecting to reference the male dominated world of architecture. What? Then you make more false statements-</p>",EmptySpacesFilm,2018-10-29T23:30:33,false,false,1,"I just watched this, somehow it came up in my feed. I am astonished to say the least. At the 4 min mark, you say the ""feminist response is women giving birth?"" Completely neglecting to reference the male dominated world of architecture. What? Then you make more false statements-",,1057052095675801601,1540855833,16145029,Cassie_Jaye,15492359,TEDTalks,,18080969,TEDx,,,,,,,,,,,,,,,,,,
,false,0,https://ted.com/talks/steven_pinker_is_the_world_getting_better_or_worse_a_look_at_the_numbers?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread,Yolanda Armero,/y_armero/status/1010671861234053122,825251389,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is the world getting better or worse? A look at the numbers (Steven Pinker | TED2018) <a class=""twitter-timeline-link"" data-expanded-url=""https://ted.com/talks/steven_pinker_is_the_world_getting_better_or_worse_a_look_at_the_numbers?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread"" dir=""ltr"" href=""https://t.co/04sEeCMzDK"" rel=""nofollow noopener"" target=""_blank"" title=""https://ted.com/talks/steven_pinker_is_the_world_getting_better_or_worse_a_look_at_the_numbers?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ted.com/talks/steven_p</span><span class=""invisible"">inker_is_the_world_getting_better_or_worse_a_look_at_the_numbers?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=tedspread</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> vía <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15492359"" dir=""ltr"" href=""/TEDTalks""><s>@</s><b><strong>TEDTalks</strong></b></a></p>",y_armero,2018-06-23T23:52:03,false,false,0,Is the world getting better or worse? A look at the numbers (Steven Pinker | TED2018) https://ted.com/talks/steven_pinker_is_the_world_getting_better_or_worse_a_look_at_the_numbers?utm_source=twitter.com&utm_medium=social&utm_campaign=tedspread … vía @TEDTalks,,1010671861234053122,1529797923,,,,,,,,,,,,,,,,,,,,,,,,,
