timestamp,text_html,links/0,likes,is_reply_to,screen_name,tweet_url,user_id,retweets,is_replied,video_url,tweet_id,parent_tweet_id,timestamp_epochs,username,replies,text,has_media,hashtags/0,img_urls/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,links/1,hashtags/5,hashtags/6,hashtags/7,hashtags/8,img_urls/1,img_urls/2,img_urls/3,links/2,reply_to_users/0/screen_name,reply_to_users/0/user_id,reply_to_users/1/screen_name,reply_to_users/1/user_id,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13
2019-04-02 11:21:46,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Coursera finally developed what looks like a great note taking tool <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/courseracon2019?src=hash""><s>#</s><b>courseracon2019</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/TI0hV0MV97"">pic.twitter.com/TI0hV0MV97</a></p>",,18,False,C_Bozelle,/C_Bozelle/status/1113038809833398273,2341616557,3,True,,1113038809833398273,,1554204106,Christelle Bozelle,2,Coursera finally developed what looks like a great note taking tool #courseracon2019pic.twitter.com/TI0hV0MV97,True,courseracon2019pic,https://pbs.twimg.com/media/D3JO5ZAWsAA5Kjw.jpg,,,,,,,,,,,,,,,,,,,,,,
2019-04-25 15:58:41,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""253167239"" dir=""ltr"" href=""/GoldmanSachs""><s>@</s><b>GoldmanSachs</b></a> 10,000 Women Growth Fellowship just launched! Selected women business owners will travel to NYC for tailored coaching, access to business experts, and networking. Complete <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/10KWomen?src=hash""><s>#</s><b>10KWomen</b></a> on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""352053266"" dir=""ltr"" href=""/coursera""><s>@</s><b>coursera</b></a> to apply for the Fellowship: <a class=""twitter-timeline-link"" data-expanded-url=""https://click.gs.com/8qw8"" dir=""ltr"" href=""https://t.co/oF4463FB9B"" rel=""nofollow noopener"" target=""_blank"" title=""https://click.gs.com/8qw8""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">click.gs.com/8qw8</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/dzNxtTAhWs"">pic.twitter.com/dzNxtTAhWs</a></p>",https://click.gs.com/8qw8,17,False,GS10KWomen,/GS10KWomen/status/1121443421573586944,1534322197,8,True,,1121443421573586944,,1556207921,"GS 10,000 Women",3,"The @GoldmanSachs 10,000 Women Growth Fellowship just launched! Selected women business owners will travel to NYC for tailored coaching, access to business experts, and networking. Complete #10KWomen on @coursera to apply for the Fellowship: https://click.gs.com/8qw8 pic.twitter.com/dzNxtTAhWs",True,10KWomen,https://pbs.twimg.com/media/D5Aq2T_W4AExcK_.jpg,,,,,,,,,,,,,,,,,,,,,,
2019-04-26 23:33:01,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We're excited for the journey ahead. “This gives us the resources to more aggressively push on our mission of greater access to quality education and greater opportunity for people who are being left behind in this economy""<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://bit.ly/2XL1f8z"" dir=""ltr"" href=""https://t.co/h5lzw4lpLR"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2XL1f8z""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2XL1f8z</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",https://bit.ly/2XL1f8z,33,False,coursera,/coursera/status/1121920145075646465,352053266,10,False,,1121920145075646465,,1556321581,Coursera,0,"We're excited for the journey ahead. “This gives us the resources to more aggressively push on our mission of greater access to quality education and greater opportunity for people who are being left behind in this economy""https://bit.ly/2XL1f8z ",False,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29 16:30:47,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DidYouKnow?src=hash""><s>#</s><b>DidYouKnow</b></a> that median accounting and auditing salaries are $70K per year, according to the Bureau of Labor Statistics? Earn your Master of Science in Accountancy online from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18165866"" dir=""ltr"" href=""/Illinois_Alma""><s>@</s><b>Illinois_Alma</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19615559"" dir=""ltr"" href=""/giesbusiness""><s>@</s><b>giesbusiness</b></a> and launch your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/accounting?src=hash""><s>#</s><b>accounting</b></a> career today: <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2GTb5zM"" dir=""ltr"" href=""https://t.co/pLksgFLU1P"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2GTb5zM""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2GTb5zM</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/iMSA?src=hash""><s>#</s><b>iMSA</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2gqueeUg0x"">pic.twitter.com/2gqueeUg0x</a></p>",https://bit.ly/2GTb5zM,9,False,coursera,/coursera/status/1122901048501448706,352053266,2,False,,1122901048501448706,,1556555447,Coursera,0,"#DidYouKnow that median accounting and auditing salaries are $70K per year, according to the Bureau of Labor Statistics? Earn your Master of Science in Accountancy online from @Illinois_Alma @giesbusiness and launch your #accounting career today: https://bit.ly/2GTb5zM  #iMSApic.twitter.com/2gqueeUg0x",True,DidYouKnow,https://pbs.twimg.com/media/D5VYjSIW4AEC24K.jpg,accounting,iMSApic,,,,,,,,,,,,,,,,,,,,
2019-05-01 06:56:56,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Taking the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""352053266"" dir=""ltr"" href=""/coursera""><s>@</s><b>coursera</b></a> deep learning specialization by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""216939636"" dir=""ltr"" href=""/AndrewYNg""><s>@</s><b>AndrewYNg</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""992153930095251456"" dir=""ltr"" href=""/deeplearningai_""><s>@</s><b>deeplearningai_</b></a> and it's excellent. I finally got an intuitive explanation for the lack of local optima in high dimensional space, and then got this lovely illustration of a horse. Quality content all around.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/n9hxuzQKut"">pic.twitter.com/n9hxuzQKut</a></p>",,25,False,aussnkeller,/aussnkeller/status/1123481410826842113,185814419,1,True,,1123481410826842113,,1556693816,Austin Keller,2,"Taking the @coursera deep learning specialization by @AndrewYNg @deeplearningai_ and it's excellent. I finally got an intuitive explanation for the lack of local optima in high dimensional space, and then got this lovely illustration of a horse. Quality content all around.pic.twitter.com/n9hxuzQKut",True,,https://pbs.twimg.com/media/D5doYnZW0AIzUQK.jpg,,,,,,,,,,,,,,,,,,,,,,
2019-05-01 14:53:01,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Entry-level coding courses are a great first step for your career, but an advanced computer science degree can open up higher-paying opportunities working on today’s most exciting technologies.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://bit.ly/2vvNkao"" dir=""ltr"" href=""https://t.co/bwEdhqwPoG"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2vvNkao""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2vvNkao</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",https://bit.ly/2vvNkao,14,False,coursera,/coursera/status/1123601221686788096,352053266,6,False,,1123601221686788096,,1556722381,Coursera,0,"Entry-level coding courses are a great first step for your career, but an advanced computer science degree can open up higher-paying opportunities working on today’s most exciting technologies.https://bit.ly/2vvNkao ",False,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01 16:16:02,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Last chance! The priority registration deadline for the Master of Applied Data Science is TODAY. Submit your application now <img alt=""➡️"" aria-label=""Emoji: Rightwards arrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/27a1.png"" title=""Rightwards arrow""/> <a class=""twitter-timeline-link"" data-expanded-url=""http://umsi.info/mads"" dir=""ltr"" href=""https://t.co/6fvaFTuB7v"" rel=""nofollow noopener"" target=""_blank"" title=""http://umsi.info/mads""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">umsi.info/mads</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""352053266"" dir=""ltr"" href=""/coursera""><s>@</s><b>coursera</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HereToLearn?src=hash""><s>#</s><b>HereToLearn</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Hp0PMjbw6l"">pic.twitter.com/Hp0PMjbw6l</a></p>",http://umsi.info/mads,12,False,umsi,/umsi/status/1123622115503218689,18033550,4,False,,1123622115503218689,,1556727362,School of Information,0,"Last chance! The priority registration deadline for the Master of Applied Data Science is TODAY. Submit your application now  http://umsi.info/mads 
@coursera #HereToLearnpic.twitter.com/Hp0PMjbw6l",True,HereToLearnpic,https://pbs.twimg.com/media/D5foW7vXoAAPFav.jpg,,,,,,,,,,,,,,,,,,,,,,
2019-05-01 22:29:02,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Learn more about the Fashion as Design course here: <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2DGOHHy"" dir=""ltr"" href=""https://t.co/GHyIh8Eczi"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2DGOHHy""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2DGOHHy</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/MuseumModernArt/status/1123639222135603202"" dir=""ltr"" href=""https://t.co/M6bFpT8nTk"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/MuseumModernArt/status/1123639222135603202""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/MuseumModernAr</span><span class=""invisible"">t/status/1123639222135603202</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",https://bit.ly/2DGOHHy,6,False,coursera,/coursera/status/1123715983061991429,352053266,3,False,,1123715983061991429,,1556749742,Coursera,0,Learn more about the Fashion as Design course here: https://bit.ly/2DGOHHy https://twitter.com/MuseumModernArt/status/1123639222135603202 …,False,,,,,,,https://twitter.com/MuseumModernArt/status/1123639222135603202,,,,,,,,,,,,,,,,,
2019-05-02 19:29:01,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">May is <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MentalHealthMonth?src=hash""><s>#</s><b>MentalHealthMonth</b></a><a dir=""ltr"" href=""/hashtag/MentalHealthMonth?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/MHAMonth_2020/MHAMonth_2020.png""/></a></span>. Explore courses that explain how the mind works and learn strategies for boosting mental health and wellness. Share what you learn to help raise awareness for the importance of wellness in both body and mind. <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2WfKdPG"" dir=""ltr"" href=""https://t.co/nX1LbKp9tZ"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2WfKdPG""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2WfKdPG</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/4Mind4Body?src=hash""><s>#</s><b>4Mind4Body</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/cQCQUDMBBM"">pic.twitter.com/cQCQUDMBBM</a></p>",https://bit.ly/2WfKdPG,14,False,coursera,/coursera/status/1124033069248389121,352053266,3,False,,1124033069248389121,,1556825341,Coursera,0,May is #MentalHealthMonth. Explore courses that explain how the mind works and learn strategies for boosting mental health and wellness. Share what you learn to help raise awareness for the importance of wellness in both body and mind. https://bit.ly/2WfKdPG  #4Mind4Bodypic.twitter.com/cQCQUDMBBM,True,MentalHealthMonth,https://pbs.twimg.com/media/D5leHo-X4AEioZF.jpg,4Mind4Bodypic,,,,,,,,,,,,,,,,,,,,,
2019-05-02 21:39:59,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">After accomplishing the DL specialization, I recommend taking the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tensorflow?src=hash""><s>#</s><b>Tensorflow</b></a> Specialization at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""352053266"" dir=""ltr"" href=""/coursera""><s>@</s><b>coursera</b></a> by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""992153930095251456"" dir=""ltr"" href=""/deeplearningai_""><s>@</s><b>deeplearningai_</b></a> to start to build projects and improve learning skills, here is the link:
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.coursera.org/collections/tensorflow-deeplearning-ai?utm_source=deeplearningai&amp;utm_medium=institutions&amp;utm_campaign=CoursePageButton1"" dir=""ltr"" href=""https://t.co/8Y7sd7aWSt"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.coursera.org/collections/tensorflow-deeplearning-ai?utm_source=deeplearningai&amp;utm_medium=institutions&amp;utm_campaign=CoursePageButton1""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">coursera.org/collections/te</span><span class=""invisible"">nsorflow-deeplearning-ai?utm_source=deeplearningai&amp;utm_medium=institutions&amp;utm_campaign=CoursePageButton1</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
In addition, reading <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DeepLearning?src=hash""><s>#</s><b>DeepLearning</b></a> papers is fruitful.</p>",https://www.coursera.org/collections/tensorflow-deeplearning-ai?utm_source=deeplearningai&utm_medium=institutions&utm_campaign=CoursePageButton1,7,True,MoRebaie,/MoRebaie/status/1124066026906378242,1079699153448517632,3,False,,1124066026906378242,1.1234814108268421e+18,1556833199,Mo Rebaie,0,"After accomplishing the DL specialization, I recommend taking the #Tensorflow Specialization at @coursera by @deeplearningai_ to start to build projects and improve learning skills, here is the link:
https://www.coursera.org/collections/tensorflow-deeplearning-ai?utm_source=deeplearningai&utm_medium=institutions&utm_campaign=CoursePageButton1 …
In addition, reading #DeepLearning papers is fruitful.",False,Tensorflow,,DeepLearning,,,,,,,,,,,,,aussnkeller,185814419.0,coursera,352053266.0,,,,,
2019-05-03 00:40:38,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Join our <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AR?src=hash""><s>#</s><b>AR</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VR?src=hash""><s>#</s><b>VR</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MR?src=hash""><s>#</s><b>MR</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TeachOut?src=hash""><s>#</s><b>TeachOut</b></a> starting Monday! Explore challenges associated with these new interfaces, such as authenticity, accessibility, and privacy <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2828086644"" dir=""ltr"" href=""/UMichiganAI""><s>@</s><b>UMichiganAI</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18033550"" dir=""ltr"" href=""/umsi""><s>@</s><b>UMSI</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18165423"" dir=""ltr"" href=""/michinebeling""><s>@</s><b>michinebeling</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""352053266"" dir=""ltr"" href=""/coursera""><s>@</s><b>coursera</b></a>. <a class=""twitter-timeline-link"" data-expanded-url=""https://www.coursera.org/learn/augmented-reality-virtual-reality-mixed-reality"" dir=""ltr"" href=""https://t.co/lshBbO6Q0r"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.coursera.org/learn/augmented-reality-virtual-reality-mixed-reality""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">coursera.org/learn/augmente</span><span class=""invisible"">d-reality-virtual-reality-mixed-reality</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",https://www.coursera.org/learn/augmented-reality-virtual-reality-mixed-reality,19,False,DeVaneyGoBlue,/DeVaneyGoBlue/status/1124111489730842626,36615874,6,False,,1124111489730842626,,1556844038,James DeVaney,0,"Join our #AR #VR #MR #TeachOut starting Monday! Explore challenges associated with these new interfaces, such as authenticity, accessibility, and privacy @UMichiganAI @UMSI @michinebeling @coursera. https://www.coursera.org/learn/augmented-reality-virtual-reality-mixed-reality …",False,AR,,VR,MR,TeachOut,,,,,,,,,,,,,,,,,,,
2019-05-03 04:02:52,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Argentina leads in technology skills according to <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""352053266"" dir=""ltr"" href=""/coursera""><s>@</s><b>coursera</b></a>: <a class=""twitter-timeline-link"" data-expanded-url=""http://coursera.org/gsi"" dir=""ltr"" href=""https://t.co/coCnCrtBlN"" rel=""nofollow noopener"" target=""_blank"" title=""http://coursera.org/gsi""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">coursera.org/gsi</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/EUWuccPe4d"">pic.twitter.com/EUWuccPe4d</a></p>",http://coursera.org/gsi,22,True,dsaezgil,/dsaezgil/status/1124162383939866625,87111271,5,False,,1124162383939866625,1.1241052929610465e+18,1556856172,Diego Saez Gil,0,Argentina leads in technology skills according to @coursera: http://coursera.org/gsi pic.twitter.com/EUWuccPe4d,True,,https://pbs.twimg.com/media/D5nTs_pX4AA8jNC.jpg,,,,,,,,,,,,,,bgurley,5252591.0,,,,,,,
2019-05-03 10:40:39,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just learned how to classify images for Pitchapitch Tool using <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""29735775"" dir=""ltr"" href=""/IBMWatson""><s>@</s><b>IBMWatson</b></a> in this <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""352053266"" dir=""ltr"" href=""/coursera""><s>@</s><b>coursera</b></a> course by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25129846"" dir=""ltr"" href=""/pologin""><s>@</s><b>pologin</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""392297470"" dir=""ltr"" href=""/aklson_DS""><s>@</s><b>aklson_DS</b></a></p>",,11,False,huseynovagunel6,/huseynovagunel6/status/1124262489741459457,3301971291,3,False,,1124262489741459457,,1556880039,Gunel,0,I just learned how to classify images for Pitchapitch Tool using @IBMWatson in this @coursera course by @pologin and @aklson_DS,False,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03 16:16:58,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Honored to share that Coursera has won bronze in the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""55435531"" dir=""ltr"" href=""/TheStevieAwards""><s>@</s><b>TheStevieAwards</b></a> Most Innovative Company of the Year category! <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2VCp98Z"" dir=""ltr"" href=""https://t.co/Gpc76ww7PT"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2VCp98Z""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2VCp98Z</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7jnOm7LuNy"">pic.twitter.com/7jnOm7LuNy</a></p>",https://bit.ly/2VCp98Z,17,False,coursera,/coursera/status/1124347126589341702,352053266,3,False,,1124347126589341702,,1556900218,Coursera,0,Honored to share that Coursera has won bronze in the @TheStevieAwards Most Innovative Company of the Year category! https://bit.ly/2VCp98Z pic.twitter.com/7jnOm7LuNy,True,,https://pbs.twimg.com/media/D5p7wMnX4AAziJk.jpg,,,,,,,,,,,,,,,,,,,,,,
2019-05-03 16:31:06,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">From EFAIL to Blockchain to “responsible encryption,” <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18783501"" dir=""ltr"" href=""/ASU""><s>@</s><b>ASU</b></a> professor Dr. Partha Dasgupta delivers real talk about the biggest stories in cryptography and cybersecurity:<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://bit.ly/2DMwzwd"" dir=""ltr"" href=""https://t.co/BN9AEfyzg3"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2DMwzwd""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2DMwzwd</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",https://bit.ly/2DMwzwd,2,False,coursera,/coursera/status/1124350680326713344,352053266,0,False,,1124350680326713344,,1556901066,Coursera,0,"From EFAIL to Blockchain to “responsible encryption,” @ASU professor Dr. Partha Dasgupta delivers real talk about the biggest stories in cryptography and cybersecurity:https://bit.ly/2DMwzwd ",False,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03 22:29:03,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Congrats on finishing your course <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""40003872"" dir=""ltr"" href=""/mo_flow""><s>@</s><b>mo_flow</b></a>! What's something you learned?<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/mo_flow/status/1124349954133118977"" dir=""ltr"" href=""https://t.co/TkjO4WfES3"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/mo_flow/status/1124349954133118977""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/mo_flow/status</span><span class=""invisible"">/1124349954133118977</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",https://twitter.com/mo_flow/status/1124349954133118977,5,False,coursera,/coursera/status/1124440760735105024,352053266,0,True,,1124440760735105024,,1556922543,Coursera,1,Congrats on finishing your course @mo_flow! What's something you learned?https://twitter.com/mo_flow/status/1124349954133118977 …,False,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03 23:33:02,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Thanks for sharing your accomplishment <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""396768696"" dir=""ltr"" href=""/GiulioDrudi""><s>@</s><b>GiulioDrudi</b></a>! How are you applying what you learned to your life/work? 
--
Check out the course here <img alt=""👉"" aria-label=""Emoji: Right pointing backhand index"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f449.png"" title=""Right pointing backhand index""/> <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/2XYCuFY"" dir=""ltr"" href=""https://t.co/xErXTt8pZa"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/2XYCuFY""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/2XYCuFY</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/GiulioDrudi/status/1124263395690049536"" dir=""ltr"" href=""https://t.co/KVA0VOfSHb"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/GiulioDrudi/status/1124263395690049536""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/GiulioDrudi/st</span><span class=""invisible"">atus/1124263395690049536</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",https://bit.ly/2XYCuFY,3,False,coursera,/coursera/status/1124456862953418752,352053266,0,True,,1124456862953418752,,1556926382,Coursera,1,"Thanks for sharing your accomplishment @GiulioDrudi! How are you applying what you learned to your life/work? 
--
Check out the course here  https://bit.ly/2XYCuFY https://twitter.com/GiulioDrudi/status/1124263395690049536 …",False,,,,,,,https://twitter.com/GiulioDrudi/status/1124263395690049536,,,,,,,,,,,,,,,,,
